timestamp,zone,vehicle_count,avg_speed_kmh,congestion_index,is_anomaly
2025-12-06 20:58:47.782272,Nariman Point,749.5,49.1,0.52,False
2025-12-06 21:58:47.782272,Nariman Point,677.9,45.7,0.471,False
2025-12-06 22:58:47.782272,Nariman Point,658.8,44.8,0.457,False
2025-12-06 23:58:47.782272,Nariman Point,621.5,50.5,0.432,False
2025-12-07 00:58:47.782272,Nariman Point,687.5,47.0,0.477,False
2025-12-07 01:58:47.782272,Nariman Point,670.6,48.6,0.466,False
2025-12-07 02:58:47.782272,Nariman Point,690.6,47.7,0.48,False
2025-12-07 03:58:47.782272,Nariman Point,630.2,46.5,0.438,False
2025-12-07 04:58:47.782272,Nariman Point,556.3,50.8,0.386,True
2025-12-07 05:58:47.782272,Nariman Point,601.6,48.1,0.418,False
2025-12-07 06:58:47.782272,Nariman Point,602.3,56.2,0.418,False
2025-12-07 07:58:47.782272,Nariman Point,1015.8,40.4,0.705,False
2025-12-07 08:58:47.782272,Nariman Point,1064.2,39.6,0.739,False
2025-12-07 09:58:47.782272,Nariman Point,1115.8,40.5,0.775,False
2025-12-07 10:58:47.782272,Nariman Point,566.0,50.8,0.393,False
2025-12-07 11:58:47.782272,Nariman Point,661.9,51.9,0.46,False
2025-12-07 12:58:47.782272,Nariman Point,556.7,52.1,0.387,False
2025-12-07 13:58:47.782272,Nariman Point,672.0,48.8,0.467,False
2025-12-07 14:58:47.782272,Nariman Point,673.8,47.5,0.468,False
2025-12-07 15:58:47.782272,Nariman Point,611.9,49.5,0.425,False
2025-12-07 16:58:47.782272,Nariman Point,648.2,51.1,0.45,False
2025-12-07 17:58:47.782272,Nariman Point,999.2,34.5,0.694,False
2025-12-07 18:58:47.782272,Nariman Point,941.4,39.0,0.654,False
2025-12-07 19:58:47.782272,Nariman Point,980.6,40.2,0.681,False
2025-12-07 20:58:47.782272,Nariman Point,602.5,51.8,0.418,False
2025-12-07 21:58:47.782272,Nariman Point,590.0,51.0,0.41,False
2025-12-07 22:58:47.782272,Nariman Point,625.5,58.0,0.434,False
2025-12-07 23:58:47.782272,Nariman Point,569.6,55.6,0.396,False
2025-12-08 00:58:47.782272,Nariman Point,731.7,46.3,0.508,False
2025-12-08 01:58:47.782272,Nariman Point,862.2,38.5,0.599,False
2025-12-08 02:58:47.782272,Nariman Point,905.7,43.6,0.629,False
2025-12-08 03:58:47.782272,Nariman Point,882.9,44.5,0.613,False
2025-12-08 04:58:47.782272,Nariman Point,979.1,41.0,0.68,False
2025-12-08 05:58:47.782272,Nariman Point,881.7,40.4,0.612,False
2025-12-08 06:58:47.782272,Nariman Point,892.0,45.0,0.619,False
2025-12-08 07:58:47.782272,Nariman Point,1490.5,32.6,1.0,False
2025-12-08 08:58:47.782272,Nariman Point,1521.4,28.7,1.0,False
2025-12-08 09:58:47.782272,Nariman Point,1482.1,29.2,1.0,False
2025-12-08 10:58:47.782272,Nariman Point,852.4,42.2,0.592,False
2025-12-08 11:58:47.782272,Nariman Point,921.5,46.0,0.64,False
2025-12-08 12:58:47.782272,Nariman Point,834.8,47.8,0.58,False
2025-12-08 13:58:47.782272,Nariman Point,1026.1,39.8,0.713,False
2025-12-08 14:58:47.782272,Nariman Point,862.2,47.8,0.599,False
2025-12-08 15:58:47.782272,Nariman Point,957.8,40.8,0.665,False
2025-12-08 16:58:47.782272,Nariman Point,915.5,43.5,0.636,False
2025-12-08 17:58:47.782272,Nariman Point,1490.2,28.8,1.0,False
2025-12-08 18:58:47.782272,Nariman Point,1475.0,29.9,1.0,False
2025-12-08 19:58:47.782272,Nariman Point,1308.4,28.4,0.909,False
2025-12-08 20:58:47.782272,Nariman Point,966.1,38.7,0.671,False
