timestamp,zone,vehicle_count,avg_speed_kmh,congestion_index,is_anomaly
2025-12-06 20:58:54.326396,Banjara Hills,529.3,47.1,0.456,False
2025-12-06 21:58:54.326396,Banjara Hills,504.3,50.0,0.435,True
2025-12-06 22:58:54.326396,Banjara Hills,542.7,43.4,0.468,False
2025-12-06 23:58:54.326396,Banjara Hills,524.3,48.3,0.452,False
2025-12-07 00:58:54.326396,Banjara Hills,447.4,53.3,0.386,False
2025-12-07 01:58:54.326396,Banjara Hills,453.2,51.5,0.391,False
2025-12-07 02:58:54.326396,Banjara Hills,507.9,51.4,0.438,False
2025-12-07 03:58:54.326396,Banjara Hills,564.7,49.0,0.487,False
2025-12-07 04:58:54.326396,Banjara Hills,547.4,49.6,0.472,False
2025-12-07 05:58:54.326396,Banjara Hills,509.6,51.5,0.439,True
2025-12-07 06:58:54.326396,Banjara Hills,503.5,50.7,0.434,False
2025-12-07 07:58:54.326396,Banjara Hills,790.8,41.1,0.682,False
2025-12-07 08:58:54.326396,Banjara Hills,734.5,42.5,0.633,False
2025-12-07 09:58:54.326396,Banjara Hills,779.8,39.4,0.672,False
2025-12-07 10:58:54.326396,Banjara Hills,571.1,51.2,0.492,False
2025-12-07 11:58:54.326396,Banjara Hills,501.2,46.7,0.432,False
2025-12-07 12:58:54.326396,Banjara Hills,545.6,45.9,0.47,False
2025-12-07 13:58:54.326396,Banjara Hills,547.7,46.0,0.472,False
2025-12-07 14:58:54.326396,Banjara Hills,512.3,52.2,0.442,False
2025-12-07 15:58:54.326396,Banjara Hills,563.4,52.9,0.486,False
2025-12-07 16:58:54.326396,Banjara Hills,483.1,53.4,0.416,False
2025-12-07 17:58:54.326396,Banjara Hills,831.8,41.8,0.717,False
2025-12-07 18:58:54.326396,Banjara Hills,922.8,32.9,0.796,False
2025-12-07 19:58:54.326396,Banjara Hills,765.5,43.0,0.66,False
2025-12-07 20:58:54.326396,Banjara Hills,502.1,55.0,0.433,False
2025-12-07 21:58:54.326396,Banjara Hills,538.7,45.0,0.464,False
2025-12-07 22:58:54.326396,Banjara Hills,472.0,50.3,0.407,False
2025-12-07 23:58:54.326396,Banjara Hills,519.4,53.3,0.448,False
2025-12-08 00:58:54.326396,Banjara Hills,676.8,45.5,0.583,False
2025-12-08 01:58:54.326396,Banjara Hills,766.2,42.0,0.661,False
2025-12-08 02:58:54.326396,Banjara Hills,758.0,37.7,0.653,False
2025-12-08 03:58:54.326396,Banjara Hills,721.2,42.4,0.622,False
2025-12-08 04:58:54.326396,Banjara Hills,743.9,47.2,0.641,False
2025-12-08 05:58:54.326396,Banjara Hills,715.5,45.9,0.617,False
2025-12-08 06:58:54.326396,Banjara Hills,766.8,43.4,0.661,False
2025-12-08 07:58:54.326396,Banjara Hills,1077.9,27.6,0.929,False
2025-12-08 08:58:54.326396,Banjara Hills,1160.5,31.4,1.0,False
2025-12-08 09:58:54.326396,Banjara Hills,1099.1,31.6,0.947,False
